code;dd.mm.yyyy;pressure;humidity;avg_temperature;dew_point;min_temperature;max_temperature
15783;04.02.1999;998,722473144531;52;-5,5;-12,9980754852295;-11;-2
15784;05.02.1999;995,919250488281;61;-4;-10,0642824172974;-7;0
15785;06.02.1999;1010,94500732422;65;-16,75;-21,3450622558594;-26;-9
15786;07.02.1999;1012,34625244141;68;-17,5;-21,6356239318848;-28;-10
15787;08.02.1999;1015,21752929688;62;-12,5;-17,9445247650146;-19;-7
15788;09.02.1999;1006,27874755859;66;-11,375;-16,456262588501;-19;-1
15789;10.02.1999;1003,29998779297;64;-5;-10,7184000015259;-16;0
15790;11.02.1999;1003,54144287109;66;1,14285719394684;-4,58035039901733;-1;3
15791;12.02.1999;1011,43621826172;78;-3,875;-6,82108402252197;-12;0
15792;13.02.1999;1007,52899169922;79;-9,625;-12,2729015350342;-14;-5
15793;14.02.1999;988,98583984375;73;-5,125;-9,27364158630371;-12;0
15794;15.02.1999;1006,15576171875;72;-14,25;-17,7661247253418;-19;-9
15795;16.02.1999;1020,36627197266;70;-15;-18,7912254333496;-21;-11
15796;17.02.1999;1019,7216796875;57;-11,1666669845581;-17,3271503448486;-14;-7
15797;18.02.1999;1013,31872558594;54;-9;-16,7226123809814;-17;0
15798;19.02.1999;1007,61627197266;62;-10;-15,6015872955322;-17;0
15799;20.02.1999;1003,76141357422;67;-12,7142858505249;-17,4372138977051;-19;-1
15800;21.02.1999;999,255249023438;65;-10,75;-15,8256740570068;-19;0
15801;22.02.1999;997,017456054688;64;-10;-15,4205284118652;-19;-1
15802;23.02.1999;999,586303710938;73;-6;-9,61998271942139;-10;-2
15803;24.02.1999;1002,04748535156;80;-0,875;-3,76999855041504;-5;1
15804;25.02.1999;1004,99426269531;68;0,142857149243355;-4,91442728042603;-3;3
15805;26.02.1999;1006,53247070313;76;-1,25;-4,6807689666748;-4;1
15806;27.02.1999;1012,34252929688;77;-9;-11,907114982605;-16;-4
15807;28.02.1999;1010,91247558594;80;-12,875;-15,4026498794556;-18;-7
15808;01.03.1999;997,804992675781;75;-9,125;-12,4348449707031;-17;-1
15809;02.03.1999;988,895690917969;84;-3,71428561210632;-5,88602018356323;-9;1
15810;03.03.1999;996,073486328125;76;-9,375;-12,5706663131714;-20;-3
15811;04.03.1999;1010,91998291016;51;-20,8333339691162;-28,0387668609619;-25;-14
15812;05.03.1999;1014,74127197266;57;-22,25;-28,1927623748779;-30;-15
15813;06.03.1999;1010,11499023438;62;-20,75;-25,9925880432129;-27;-13
15814;07.03.1999;1010,18621826172;63;-22,75;-27,6391868591309;-31;-13
15815;08.03.1999;1012,77001953125;61;-22,5;-27,6907005310059;-33;-13
15816;09.03.1999;1006,19689941406;59;-19,5;-24,9986000061035;-28;-13
15817;10.03.1999;982,458984375;75;-13,125;-16,3211479187012;-19;-8
15818;11.03.1999;995,528869628906;76;-15,875;-18,7485370635986;-20;-11
15819;12.03.1999;1003,72125244141;68;-18,5;-22,707275390625;-23;-12
15820;13.03.1999;1000,84747314453;77;-17,875;-20,6779003143311;-26;-11
15821;14.03.1999;996,352478027344;83;-22;-23,8875503540039;-23;-21
15822;15.03.1999;1008,59399414063;69;-21,3999996185303;-25,1089611053467;-26;-16
15823;16.03.1999;1011,85498046875;70;-24,625;-28,1561260223389;-31;-19
15824;17.03.1999;1013,15374755859;69;-25,125;-28,9351749420166;-32;-17
15825;18.03.1999;1013,92858886719;68;-22,5714282989502;-26,5047149658203;-30;-15
15826;19.03.1999;1011,66125488281;61;-18,375;-23,5061626434326;-31;-14
15827;20.03.1999;1001,71173095703;48;-9,125;-17,53076171875;-17;-4
15828;21.03.1999;989,585144042969;63;-5,25;-10,845648765564;-15;-1
15829;22.03.1999;972,541748046875;80;-7,625;-10,2560787200928;-17;1
15830;23.03.1999;997,472351074219;73;-14,5;-17,9067497253418;-21;-10
15831;24.03.1999;1011,94750976563;63;-17,875;-22,7927494049072;-25;-12
15832;25.03.1999;1012,55126953125;64;-12,25;-17,2764625549316;-18;-7
15833;26.03.1999;1010,18249511719;63;-10;-15,566987991333;-17;-2
15834;27.03.1999;1002,85247802734;58;-8,625;-15,9028625488281;-18;0
15835;28.03.1999;999,024719238281;52;-6,25;-14,2163000106812;-15;1
15836;29.03.1999;995,632263183594;62;-6,57142877578735;-12,6052856445313;-12;2
15837;30.03.1999;1003,17211914063;67;-4,875;-9,83701229095459;-9;0
15838;31.03.1999;1000,67340087891;72;-1,42857146263123;-5,78443241119385;-7;1
15839;01.04.1999;996,769409179688;85;0,333333343267441;-1,86919760704041;0;2
15840;02.04.1999;995,293579101563;89;1;-0,625828146934509;-1;2
15841;03.04.1999;996,943725585938;81;0,714285731315613;-2,21372389793396;0;2
15842;04.04.1999;989,305603027344;70;2,85714292526245;-2,04311895370483;-3;6
15843;05.04.1999;984,159790039063;74;5,33333349227905;1,10793900489807;4;7
15844;06.04.1999;990,112426757813;72;4,14285707473755;-0,354080975055695;3;7
15845;07.04.1999;993,568725585938;65;0,428571432828903;-5,12018966674805;-3;7
15846;08.04.1999;1001,10827636719;65;0,428571432828903;-5,41010570526123;-4;3
15847;09.04.1999;1000,48315429688;67;1,28571426868439;-4,37242126464844;-1;4
15848;10.04.1999;993,092407226563;58;4,7142858505249;-2,85870623588562;0;8
15849;11.04.1999;985,010559082031;59;8,2857141494751;0,416687548160553;5;12
15850;12.04.1999;987,880859375;67;5,85714292526245;0,198314979672432;4;8
15851;13.04.1999;999,1953125;61;5,85714292526245;-1,39480769634247;2;10
15852;14.04.1999;996,624694824219;50;10,1666669845581;-0,556109666824341;3;16
15853;15.04.1999;1001,72686767578;49;4,42857122421265;-5,97360277175903;-2;8
15854;16.04.1999;1004,24743652344;49;2,85714292526245;-7,31788015365601;-4;7
15855;17.04.1999;1000,19897460938;70;2,33333325386047;-2,75541663169861;0;6
15856;18.04.1999;991,989990234375;49;1,57142853736877;-7,51410007476807;-7;7
15857;19.04.1999;996,479858398438;49;-3,14285707473755;-11,9262599945068;-7;0
15858;20.04.1999;986,294006347656;46;-0,333333343267441;-10,1059169769287;-1;0
15859;21.04.1999;989,169311523438;83;-1;-3,50700330734253;-2;0
15860;22.04.1999;1000,27703857422;82;-1,14285719394684;-3,81344151496887;-4;0
15861;23.04.1999;1006,20141601563;71;-0,428571432828903;-5,25354433059692;-5;2
15862;24.04.1999;1004,90997314453;83;2,42857146263123;-0,182349279522896;0;5
15863;25.04.1999;1006,37835693359;63;9,83333301544189;2,57761335372925;3;16
15864;26.04.1999;1002,45812988281;64;11,4285717010498;4,16298580169678;6;19
15865;27.04.1999;995,103576660156;58;8,7142858505249;0,377056092023849;0;17
15866;28.04.1999;1004,05499267578;40;1,66666662693024;-9,13608169555664;-9;8
15867;29.04.1999;997,868469238281;39;6,7142858505249;-7,37365007400513;-3;14
15868;30.04.1999;993,492004394531;40;11,1428575515747;-4,45526742935181;0;19
15869;01.05.1999;1000,66040039063;42;13,2857141494751;-0,47254541516304;5;21
15870;02.05.1999;999,636840820313;35;17,7142848968506;1,20516490936279;7;25
15871;03.05.1999;993,895812988281;26;19,6000003814697;-1,63878393173218;11;27
15872;04.05.1999;993,915344238281;36;18,6666660308838;2,11921977996826;9;27
15873;05.05.1999;989,280517578125;34;19,8333339691162;1,19098591804504;7;28
15874;06.05.1999;983,370971679688;38;17,7999992370605;1,44259810447693;10;28
15875;07.05.1999;990,948852539063;46;12,5;0,765190482139587;3;19
15876;08.05.1999;999,809326171875;64;7,33333349227905;0,266344636678696;3;13
15877;09.05.1999;1005,08569335938;45;6,14285707473755;-6,1878137588501;3;10
15878;10.05.1999;999,687683105469;37;7,83333349227905;-7,72242164611816;1;15
15879;11.05.1999;991,172973632813;37;9,33333301544189;-7,73443365097046;-1;18
15880;12.05.1999;1000,02581787109;29;8;-8,99908542633057;0;13
15881;13.05.1999;998,199584960938;32;12,6000003814697;-4,28386449813843;4;17
15882;14.05.1999;995,235412597656;35;18,5714282989502;0,656923711299896;8;26
15883;15.05.1999;991,426025390625;42;18,1666660308838;3,69302201271057;10;26
15884;16.05.1999;987,688171386719;52;18,3333339691162;8,18857669830322;13;22
15885;17.05.1999;992,646362304688;41;17,1666660308838;2,74273228645325;10;23
15886;18.05.1999;996,077453613281;33;15,2857141494751;-1,16499352455139;10;20
15887;19.05.1999;995,745971679688;59;11,3333330154419;3,16184997558594;6;18
15888;20.05.1999;997,923278808594;44;17,2857151031494;3,22705793380737;8;25
15889;21.05.1999;995,737670898438;46;19;5,76199340820313;10;28
15890;22.05.1999;991,867309570313;34;23,4285717010498;5,57198572158813;16;31
15891;23.05.1999;985,188293457031;25;23,8571434020996;1,65597665309906;15;32
15892;24.05.1999;992,474426269531;51;19;9,28682994842529;13;24
15893;25.05.1999;998,890319824219;79;13,8333330154419;10,3635101318359;12;16
15894;26.05.1999;997,759582519531;58;17;7,83276891708374;10;22
15895;27.05.1999;998,3505859375;63;15,7142858505249;7,83589029312134;9;20
15896;28.05.1999;1001,43267822266;51;17,4285717010498;6,19049310684204;10;24
15897;29.05.1999;995,765502929688;50;19,3333339691162;7,83646154403687;11;26
15898;30.05.1999;990,152404785156;39;23;7,21203422546387;13;29
15899;31.05.1999;986,653015136719;36;24,8333339691162;7,31145811080933;14;31
15900;01.06.1999;986,203125;35;24,2857151031494;5,79634141921997;15;32
15901;02.06.1999;987,726440429688;81;15,7142858505249;12,5058574676514;13;19
15902;03.06.1999;988,59716796875;73;14,4285717010498;9,30393314361572;11;19
15903;04.06.1999;992,451171875;62;18,7142848968506;10,5952968597412;13;23
15904;05.06.1999;991,826843261719;75;18,2000007629395;13,4333400726318;13;23
15905;06.06.1999;995,802429199219;60;17;8,00882911682129;11;23
15906;07.06.1999;993,7705078125;52;20,8333339691162;9,63875293731689;13;25
15907;08.06.1999;982,885986328125;76;15,8571424484253;12,5598001480103;9;20
15908;09.06.1999;980,236999511719;77;16,4285717010498;12,0826282501221;14;20
15909;10.06.1999;985,1376953125;74;8,14285755157471;3,73787593841553;3;12
15910;11.06.1999;996,449279785156;63;6,42857122421265;-0,522823989391327;3;9
15911;12.06.1999;996,223022460938;55;7,33333349227905;-1,42213928699493;4;9
15912;13.06.1999;991,291137695313;42;12,6666669845581;-0,566573977470398;5;18
15913;14.06.1999;985,123168945313;27;20,8333339691162;0,828418493270874;12;27
15914;15.06.1999;977,927490234375;46;23,3333339691162;7,39489221572876;17;29
15915;16.06.1999;984,157836914063;60;13,1428575515747;4,17048692703247;9;18
15916;17.06.1999;991,149291992188;69;9,85714244842529;4,07674407958984;7;14
15917;18.06.1999;996,293151855469;87;9,80000019073486;7,71439218521118;7;12
15918;19.06.1999;994,411987304688;66;15,4285717010498;8,3668270111084;10;20
15919;20.06.1999;984,175109863281;61;16,7142848968506;10,5153818130493;5;24
15920;21.06.1999;983,4443359375;85;16,3333339691162;13,7615003585815;13;21
15921;22.06.1999;985,650573730469;78;16,6666660308838;12,793399810791;13;23
15922;23.06.1999;986,917541503906;63;19,4285717010498;11,8385286331177;13;26
15923;24.06.1999;986,713317871094;57;20,3333339691162;11,0229244232178;15;26
15924;25.06.1999;983,727844238281;57;21,4285717010498;11,903528213501;14;27
15925;26.06.1999;984,644165039063;64;19;12,0704774856567;13;24
15926;27.06.1999;986,830017089844;50;17,8333339691162;6,36317682266235;11;23
15927;28.06.1999;986,533874511719;48;19,8571434020996;7,62521982192993;13;26
15928;29.06.1999;987,005126953125;64;17,1428565979004;9,64112281799316;10;25
15929;30.06.1999;993,699584960938;63;13,1666669845581;5,40644598007202;10;16
15930;01.07.1999;991,261596679688;58;16,2000007629395;7,30263614654541;12;22
15931;02.07.1999;989,922302246094;60;18,5714282989502;9,01046180725098;12;25
15932;03.07.1999;991,403991699219;59;19,5714282989502;10,4223527908325;11;26
15933;04.07.1999;992,522705078125;52;19,5714282989502;8,3120698928833;12;27
15934;05.07.1999;990,416870117188;50;21,1428565979004;8,5861873626709;12;28
15935;06.07.1999;987,263732910156;53;24;12,4875755310059;15;30
15936;07.07.1999;985,29541015625;46;25,1428565979004;11,4875259399414;16;33
15937;08.07.1999;984,712158203125;47;24,8571434020996;11,0838565826416;16;32
15938;09.07.1999;983,135498046875;47;28,3333339691162;15,1597995758057;17;35
15939;10.07.1999;980,316284179688;68;24,1428565979004;17,7844009399414;18;30
15940;11.07.1999;978,732421875;65;25,2857151031494;17,9636421203613;19;33
15941;12.07.1999;978,755676269531;64;25,5714282989502;17,8765430450439;19;31
15942;13.07.1999;980,2861328125;59;23,4285717010498;17,0648803710938;8;32
15943;14.07.1999;985,304443359375;79;23,5714282989502;19,5047988891602;20;30
15944;15.07.1999;990,81298828125;64;24,3333339691162;16,3232841491699;19;29
15945;16.07.1999;986,765869140625;68;26;19,1126861572266;19;31
15946;17.07.1999;984,410217285156;71;25,6000003814697;19,7336597442627;22;30
15947;18.07.1999;982,219604492188;67;22,7999992370605;16,1200408935547;19;29
15948;19.07.1999;982,331726074219;57;23,1428565979004;13,6149282455444;17;28
15949;20.07.1999;985,778015136719;66;20,8571434020996;13,4972429275513;15;26
15950;21.07.1999;987,718811035156;70;23;16,9900989532471;16;27
15951;22.07.1999;988,798461914063;66;21,8571434020996;14,6998720169067;16;27
15952;23.07.1999;984,25830078125;81;17,7142848968506;14,3983144760132;16;20
15953;24.07.1999;988,045288085938;87;17,8571434020996;15,6328859329224;16;20
15954;25.07.1999;988,018676757813;77;20,3333339691162;15,8150005340576;17;25
15955;26.07.1999;988,075134277344;69;21,5714282989502;15,0984573364258;15;27
15956;27.07.1999;988,500732421875;66;21,3333339691162;13,8039999008179;16;29
15957;28.07.1999;989,875183105469;71;20;15,5703001022339;15;27
15958;29.07.1999;991,056823730469;59;23,5;13,7516002655029;15;30
15959;30.07.1999;991,12353515625;61;24,5714282989502;15,7662572860718;16;32
15960;31.07.1999;990,923706054688;53;23,8571434020996;12,8706569671631;17;31
15961;01.08.1999;988,300842285156;45;25,6666660308838;12,1217050552368;20;31
15962;02.08.1999;986,977172851563;65;23,5;15,6006336212158;18;31
15963;03.08.1999;986,209838867188;64;21;13,5896005630493;16;27
15964;04.08.1999;981,450439453125;77;17,5714282989502;13,1620569229126;14;23
15965;05.08.1999;980,995178222656;69;17,1428565979004;10,8472375869751;14;22
15966;06.08.1999;986,169982910156;65;12,1428575515747;7,12965822219849;0;18
15967;07.08.1999;992,59912109375;75;12,1428575515747;7,7393684387207;9;16
15968;08.08.1999;993,565307617188;63;14,5;6,47062015533447;8;19
15969;09.08.1999;986,911682128906;63;16;8,2359447479248;9;21
15970;10.08.1999;983,150329589844;91;13;11,3179225921631;12;14
15971;11.08.1999;989,940368652344;57;16;6,70498657226563;13;20
15972;12.08.1999;989,886779785156;70;13,8000001907349;8,115553855896;10;19
15973;13.08.1999;990,138427734375;58;16,1428565979004;6,91380405426025;9;22
15974;14.08.1999;994,464965820313;60;15,5;6,93572998046875;10;20
15975;15.08.1999;995,867492675781;65;16,6666660308838;9,50795650482178;12;23
15976;16.08.1999;994,257141113281;71;18,5714282989502;12,5228395462036;13;24
15977;17.08.1999;996,222839355469;54;22;11,5835981369019;15;27
15978;18.08.1999;995,747863769531;52;23;11,7453155517578;17;29
15979;19.08.1999;991,379272460938;59;24,2857151031494;15,0070142745972;14;31
15980;20.08.1999;986,834716796875;56;25,1428565979004;15,2309427261353;19;30
15981;21.08.1999;990,057983398438;75;16,8571434020996;12,2092180252075;10;21
15982;22.08.1999;993,837158203125;56;18,5714282989502;8,9853982925415;10;25
15983;23.08.1999;994,920715332031;49;23,1428565979004;10,3695611953735;11;31
15984;24.08.1999;991,645568847656;49;24,1428565979004;10,6080570220947;13;34
15985;25.08.1999;996,465698242188;62;16,5714282989502;8,52588176727295;11;22
15986;26.08.1999;987,321533203125;58;17,5714282989502;7,87335968017578;8;26
15987;27.08.1999;982,210693359375;49;23,3333339691162;10,2048463821411;18;29
15988;28.08.1999;988,297119140625;47;15,8571424484253;4,04908561706543;7;25
15989;29.08.1999;986,223876953125;55;11;1,17763578891754;5;20
15990;30.08.1999;980,287170410156;39;15,6666669845581;-0,096386693418026;5;22
15991;31.08.1999;989,442993164063;49;17,8571434020996;5,42992925643921;11;24
15992;01.09.1999;991,592163085938;60;15,1428575515747;6,5252628326416;9;22
15993;02.09.1999;990,134704589844;58;14,4285717010498;5,51348304748535;6;22
15994;03.09.1999;986,2509765625;41;21,1666660308838;5,32569122314453;11;28
15995;04.09.1999;985,724304199219;54;16,8571434020996;6,89849853515625;8;23
15996;05.09.1999;985,879272460938;58;12;3,89665007591248;10;14
15997;06.09.1999;978,906494140625;75;11,8571424484253;6,93776750564575;10;14
15998;07.09.1999;978,212585449219;82;8,85714244842529;5,88306140899658;5;11
15999;08.09.1999;987,789306640625;76;6,42857122421265;3,29760003089905;1;10
16000;09.09.1999;992,155395507813;78;6,85714292526245;3,30605554580688;5;8
16001;10.09.1999;994,202270507813;88;6,2857141494751;4,42614269256592;2;9
16002;11.09.1999;998,56884765625;71;6,7142858505249;2,55111694335938;0;13
16003;12.09.1999;997,096984863281;56;9,14285755157471;-0,244366660714149;2;15
16004;13.09.1999;995,692443847656;55;10,7142858505249;0,94102269411087;4;19
16005;14.09.1999;998,316162109375;48;12;0,166611656546593;4;20
16006;15.09.1999;1000,79315185547;44;11,5714282989502;-1,51696240901947;5;18
16007;16.09.1999;1004,2919921875;43;10,6000003814697;-2,53475189208984;6;17
16008;17.09.1999;1001,34411621094;42;11,4285717010498;-2,04824137687683;4;19
16009;18.09.1999;995,530517578125;46;12,6666669845581;0,270673364400864;3;21
16010;19.09.1999;991,55615234375;47;14,7142858505249;2,01954460144043;6;24
16011;20.09.1999;988,585266113281;49;14,2857141494751;2,75823187828064;6;21
16012;21.09.1999;988,158996582031;45;13,6666669845581;2,05330038070679;10;17
16013;22.09.1999;996,135192871094;74;8,33333301544189;4,61237621307373;5;11
16014;23.09.1999;992,191162109375;81;7,2857141494751;3,99270868301392;4;10
16015;24.09.1999;992,211303710938;72;5,85714292526245;1,0142787694931;4;8
16016;25.09.1999;994,353576660156;79;6,42857122421265;3,43590497970581;4;10
16017;26.09.1999;1001,93511962891;82;3,57142853736877;0,790576696395874;1;7
16018;27.09.1999;1006,58282470703;75;2,42857146263123;-1,85292816162109;-1;5
16019;28.09.1999;1003,05401611328;72;7,16666650772095;2,12681102752686;1;13
16020;29.09.1999;1000,03143310547;94;5,85714292526245;5,00926160812378;3;7
16021;30.09.1999;1004,97497558594;72;4,83333349227905;-0,260252177715302;0;10
16022;01.10.1999;1004,21997070313;64;7,5;0,499801337718964;0;12
16023;02.10.1999;999,093444824219;67;11,2857141494751;4,94748830795288;1;19
16024;03.10.1999;994,902587890625;87;11,2857141494751;9,27635288238525;10;13
16025;04.10.1999;987,428161621094;75;12,1428575515747;7,68778514862061;9;15
16026;05.10.1999;991,245361328125;83;10,1666669845581;7,48414039611816;8;13
16027;06.10.1999;993,82568359375;83;9,83333301544189;6,9632248878479;5;13
16028;07.10.1999;995,117309570313;93;8,85714244842529;7,76495552062988;6;10
16029;08.10.1999;994,239990234375;82;7,40000009536743;5,10567760467529;5;9
16030;09.10.1999;1002,70501708984;71;4;-0,909344971179962;2;6
16031;10.10.1999;999,007019042969;93;5,2857141494751;4,28484678268433;1;9
16032;11.10.1999;1004,33319091797;67;-0,400000005960464;-5,82168006896973;-4;3
16033;12.10.1999;1007,70855712891;62;0,857142865657806;-5,83770704269409;-5;4
16034;13.10.1999;1009,41857910156;68;4,57142877578735;-0,998025715351105;0;9
16035;14.10.1999;996,611999511719;70;6,16666650772095;0,851385056972504;1;12
16036;15.10.1999;1004,46429443359;55;8,7142858505249;1,18979120254517;0;17
16037;16.10.1999;1004,41711425781;72;8,14285755157471;2,7718677520752;1;16
16038;17.10.1999;1003,89984130859;65;9,5;2,54592871665955;3;17
16039;18.10.1999;995,979248046875;59;9,14285755157471;0,56040221452713;2;20
16040;19.10.1999;997,151733398438;57;8,14285755157471;-0,556663691997528;2;12
16041;20.10.1999;985,107299804688;47;11,1428575515747;-0,880118727684021;4;19
16042;21.10.1999;995,713806152344;53;4;-4,99341011047363;0;7
16043;22.10.1999;998,160522460938;68;1,33333337306976;-4,0058217048645;-1;5
16044;23.10.1999;1000,66815185547;58;0,16666667163372;-7,24756526947021;-1;2
16045;24.10.1999;1001,51672363281;75;0,28571429848671;-3,6803286075592;0;2
16046;25.10.1999;999,478149414063;70;1,5;-3,43053507804871;-1;4
16047;26.10.1999;1006,62054443359;58;-4,125;-10,4357709884644;-9;1
16048;27.10.1999;1003,99426269531;67;-2,375;-7,48654365539551;-10;2
16049;28.10.1999;1000,17388916016;83;2,57142853736877;-0,123669572174549;0;6
16050;29.10.1999;1007,87249755859;67;3;-2,71904993057251;0;6
16051;30.10.1999;1002,85113525391;68;2,875;-2,65482497215271;1;8
16052;31.10.1999;998,970397949219;67;4,85714292526245;-0,831040263175964;0;9
16053;01.11.1999;998,558715820313;76;7;3,05219197273254;4;10
16054;02.11.1999;995,134887695313;80;2,42857146263123;-0,800631523132324;0;6
16055;03.11.1999;995,576538085938;92;0,625;-0,502077639102936;0;2
16056;04.11.1999;1001,09008789063;79;2,25;-0,989283502101898;1;3
16057;05.11.1999;999,414916992188;66;4,125;-1,65197050571442;3;5
16058;06.11.1999;998,580505371094;67;4,375;-1,25586247444153;1;7
16059;07.11.1999;999,74951171875;90;3,75;2,25178289413452;1;5
16060;08.11.1999;996,05712890625;95;2;1,33377015590668;0;5
16061;09.11.1999;995,716735839844;72;-3,5;-7,3467812538147;-7;0
16062;10.11.1999;999,510131835938;73;-7,75;-11,2275409698486;-12;-4
16063;11.11.1999;994,511413574219;85;-8,2857141494751;-10,0379228591919;-12;-5
16064;12.11.1999;1001,81750488281;67;-5;-9,70539665222168;-9;-3
16065;13.11.1999;997,947631835938;62;-3,125;-8,75195980072021;-7;1
16066;14.11.1999;991,858154296875;59;0;-6,69949007034302;-4;3
16067;15.11.1999;1007,95001220703;66;-3,25;-7,99977350234985;-6;-1
16068;16.11.1999;1004,50500488281;63;0,75;-5,53177261352539;0;2
